text,text_processed,topic
Στο μεταβαλλόμενο περιβάλλον της σύγχρονης εποχής η υιοθέτηση πρακτικών διαχείρισης κινδύνων αποτελεί μονόδρομο για τη βιώσιμη ανάπτυξη https://t.co/zjHX84K7mb https://t.co/63TgIKd5A9,στο μεταβαλλομενο περιβαλλον τησ συγχρονησ εποχησ η υιοθετηση πρακτικων διαχειρισησ κινδυνων αποτελει μονοδρομο για τη βιωσιμη αναπτυξη https://tco/zjhx84k7mb https://tco/63tgikd5a9,1
Καραμανλής: Πράσινο το σύνολο των έργων υποδομών - Φιλικά προς το περιβάλλον τα 1.300 νέα λεωφορεία που έρχονται https://t.co/WJgrYzSZw0,καραμανλησ: πρασινο το συνολο των εργων υποδομων - φιλικα προσ το περιβαλλον τα 1300 νεα λεωφορεια που ερχονται https://tco/wjgryzszw0,1
Ανανεώσιμες Πηγές Ενέργειας: Το λάθος μείγμα στην Ελλάδα - Οι κίνδυνοι από τη μονοκαλλιέργεια https://t.co/lnKE3n3qdo,ανανεωσιμεσ πηγεσ ενεργειασ: το λαθοσ μειγμα στην ελλαδα - οι κινδυνοι απο τη μονοκαλλιεργεια https://tco/lnke3n3qdo,1
"Τέσσερις αντιπροτάσεις #Ερσίν_Τατάρ στα ΜΟΕ #Αναστασιάδη: Υδρογονάνθρακες, υδάτινοι πόροι, ηλεκτρική και πράσινη ενέργεια https://t.co/2ldqyyVBaK via @politis_news #Κύπρος #Κυπριακό",τεσσερισ αντιπροτασεισ #ερσιν_ταταρ στα μοε #αναστασιαδη: υδρογονανθρακεσ υδατινοι ποροι ηλεκτρικη και πρασινη ενεργεια https://tco/2ldqyyvbak via @politis_news #κυπροσ #κυπριακο,1
"Μπορεί ο Θάνος Πλεύρης να αποφεύγει όπως ο διάολος το λιβάνι τους δημοσιογράφους του Documento όταν του ζητούν μια δήλωση, αλλά αν πρόκειται για το ασφαλές περιβάλλον που εξασφαλίζει μία ανάρτηση στο Twitter, δεν έχει πρόβλημα να τοποθετηθεί δημόσια https://t.co/cAt9pwKKus",μπορει ο θανοσ πλευρησ να αποφευγει οπωσ ο διαολοσ το λιβανι τουσ δημοσιογραφουσ του documento οταν του ζητουν μια δηλωση αλλα αν προκειται για το ασφαλεσ περιβαλλον που εξασφαλιζει μια αναρτηση στο twitter δεν εχει προβλημα να τοποθετηθει δημοσια https://tco/cat9pwkkus,1
RT @OlympiaAnast: Άρθρο μου στο ετήσιο έντυπο Thought Leaders 2022 του @gtpgr  σχετικά με τον βιώσιμο τουρισμό.👉Amid an unprecedented inter…, @olympiaanast: αρθρο μου στο ετησιο εντυπο thought leaders 2022 του @gtpgr  σχετικα με τον βιωσιμο τουρισμο👉amid an unprecedented inter…,1
"Καθώς η #αναζήτηση για λιγότερο βλαβερές για το #περιβάλλον αερομεταφορές συνεχίζεται, μια ισπανική αεροπορική #εταιρεία ανέλαβε την τεράστια #πρόκληση να παραγγείλει νέα υβριδικά #αερόπλοια.
#Διεθνη 

https://t.co/J9U6PcNdD4",καθωσ η #αναζητηση για λιγοτερο βλαβερεσ για το #περιβαλλον αερομεταφορεσ συνεχιζεται μια ισπανικη αεροπορικη #εταιρεια ανελαβε την τεραστια #προκληση να παραγγειλει νεα υβριδικα #αεροπλοια #διεθνη   https://tco/j9u6pcndd4,1
"Βασίλης Κικίλιας: 
«Νούμερο 1 προορισμός η Ελλάδα για τους ταξιδιώτες από Γαλλία και Ιταλία» 

Ο υπουργός Τουρισμού επισήμανε, ότι παρά το παγκόσμιο ασταθές περιβάλλον, τα αποτελέσματα που υπάρχουν στις αφίξεις τουριστών στη χώρα μας είναι εντυπωσιακά

https://t.co/arzQCKG3DZ https://t.co/kGhr1hCAgb",βασιλησ κικιλιασ:  «νουμερο 1 προορισμοσ η ελλαδα για τουσ ταξιδιωτεσ απο γαλλια και ιταλια»   ο υπουργοσ τουρισμου επισημανε οτι παρα το παγκοσμιο ασταθεσ περιβαλλον τα αποτελεσματα που υπαρχουν στισ αφιξεισ τουριστων στη χωρα μασ ειναι εντυπωσιακα  https://tco/arzqckg3dz https://tco/kghr1hcagb,1
"«Η Ελλάδα είναι φέτος ο νούμερο 1 προορισμός για τους ταξιδιώτες από Γαλλία και Ιταλία» ανέφερε ο υπουργός Τουρισμού Βασίλης Κικίλιας μιλώντας στον τηλεοπτικό σταθμό Open, επισημαίνοντας ότι -παρά το παγκόσμιο ασταθές περιβάλλον- τα εντυπωσιακά

https://t.co/ttKZ0oG5DQ",«η ελλαδα ειναι φετοσ ο νουμερο 1 προορισμοσ για τουσ ταξιδιωτεσ απο γαλλια και ιταλια» ανεφερε ο υπουργοσ τουρισμου βασιλησ κικιλιασ μιλωντασ στον τηλεοπτικο σταθμο open επισημαινοντασ οτι -παρα το παγκοσμιο ασταθεσ περιβαλλον- τα εντυπωσιακα  https://tco/ttkz0og5dq,1
"Τα Ηνωμένα Έθνη έχουν ορίσει την βιώσιμη ανάπτυξη στην έκθεση Brundtland, ως «μια ανάπτυξη που ικανοποιεί τις ανάγκες του παρόντος χωρίς να διακυβεύει την ικανότητα των μελλοντικών γενεών να ικανοποιήσουν τις δικές τους ανάγκες».

https://t.co/vDOUmApXg3",τα ηνωμενα εθνη εχουν ορισει την βιωσιμη αναπτυξη στην εκθεση brundtland ωσ «μια αναπτυξη που ικανοποιει τισ αναγκεσ του παροντοσ χωρισ να διακυβευει την ικανοτητα των μελλοντικων γενεων να ικανοποιησουν τισ δικεσ τουσ αναγκεσ»  https://tco/vdoumapxg3,1
